campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
38762,2025-05-10,76,84,600,400,168.55,953,1071
38763,2025-05-07,15,17,601,401,62.59,611,64928
38764,2025-05-27,53,58,601,400,56.66,188,51692
38765,2025-05-03,19,67,601,403,104.19,914,71707
38766,2025-05-28,36,32,601,400,80.28,106,32903
38767,2025-05-24,83,81,600,401,104.08,40,929
38768,2025-05-03,56,72,601,400,152.21,766,35336
38769,2025-05-08,78,61,600,402,171.58,38,3917
38770,2025-05-09,76,49,600,401,57.97,329,5940
38771,2025-05-26,12,1,601,402,166.22,730,44337
38772,2025-05-16,73,18,601,400,162.45,289,53839
38773,2025-05-23,87,29,601,401,165.0,666,7857
38774,2025-05-22,99,39,601,401,81.64,879,90000
38775,2025-05-16,7,61,600,402,170.64,922,434
38776,2025-05-27,22,37,601,400,106.37,436,6096
38777,2025-05-23,26,45,600,401,101.93,670,1425
38778,2025-05-20,30,25,600,402,120.78,482,5618
38779,2025-05-27,80,85,600,401,137.53,209,1015
38780,2025-05-05,21,100,600,400,130.33,795,1252
38781,2025-05-07,53,83,601,401,99.69,640,31853
38782,2025-05-26,49,101,601,401,123.37,822,66485
38783,2025-05-21,58,21,600,400,57.99,215,4080
38784,2025-05-08,64,46,601,402,68.2,564,74533
38785,2025-05-20,71,83,601,401,71.94,691,4139
38786,2025-05-20,76,99,600,403,126.97,933,6339
38787,2025-05-19,32,44,601,401,66.84,796,42732
38788,2025-05-03,55,24,601,400,62.64,948,59979
38789,2025-05-17,81,73,600,403,107.94,55,3022
38790,2025-05-22,29,86,600,403,161.01,803,2019
38791,2025-05-01,6,47,601,403,67.38,83,72514
38792,2025-05-19,99,50,600,400,144.33,296,390
38793,2025-05-17,67,48,601,401,161.42,840,40756
38794,2025-05-16,69,98,601,402,96.72,900,68748
38795,2025-05-10,80,33,600,403,84.29,108,2701
38796,2025-05-05,84,34,601,402,179.72,366,55151
38797,2025-05-08,68,2,600,403,61.75,444,356
38798,2025-05-15,84,40,601,401,73.93,759,81144
38799,2025-05-05,76,75,600,402,169.7,129,3750
38800,2025-05-04,60,66,600,401,116.44,314,2789
38801,2025-05-22,89,74,601,402,79.98,527,22799
38802,2025-05-20,33,32,601,403,159.69,363,44357
38803,2025-05-07,18,78,601,403,188.39,498,30835
38804,2025-05-24,73,58,600,402,114.63,681,3543
38805,2025-05-01,34,46,601,403,92.71,165,42995
38806,2025-05-07,26,43,600,400,97.48,147,1666
38807,2025-05-03,36,85,601,402,123.74,694,68535
38808,2025-05-03,30,39,600,403,144.35,102,824
38809,2025-05-27,79,22,601,402,162.29,709,41933
38810,2025-05-17,86,24,601,400,120.94,57,84069
38811,2025-05-03,51,88,600,400,149.51,471,7329
38812,2025-05-05,8,75,601,401,154.68,638,62338
38813,2025-05-11,65,34,601,400,64.31,79,85990
38814,2025-05-17,51,57,600,401,143.25,353,3818
38815,2025-05-27,88,33,601,400,155.64,178,34859
38816,2025-05-03,70,34,601,401,159.8,191,6313
38817,2025-05-19,10,64,600,400,59.2,914,5075
38818,2025-05-03,29,46,600,400,187.2,751,2098
38819,2025-05-13,36,91,600,402,62.86,370,3887
38820,2025-05-03,47,79,600,400,77.51,189,1946
38821,2025-05-20,51,99,600,402,121.06,428,3818
38822,2025-05-17,62,2,600,402,81.31,661,4709
38823,2025-05-11,34,72,600,401,79.89,572,2699
38824,2025-05-07,12,60,601,403,95.49,92,46965
38825,2025-05-15,6,50,600,401,132.73,90,4247
38826,2025-05-26,16,78,601,403,160.06,175,91323
38827,2025-05-22,25,22,601,403,110.44,582,17534
38828,2025-05-14,100,58,600,402,84.56,343,1067
38829,2025-05-23,4,31,600,403,51.21,104,681
38830,2025-05-12,80,43,600,401,173.28,536,1860
38831,2025-05-10,70,19,601,403,187.8,69,76189
38832,2025-05-27,44,67,600,401,85.28,947,3019
38833,2025-05-09,98,46,600,403,113.7,500,3886
38834,2025-05-25,27,67,600,403,170.47,758,1822
38835,2025-05-14,56,84,600,400,121.6,182,397
38836,2025-05-06,6,100,601,403,154.76,104,68178
38837,2025-05-21,93,35,600,401,129.43,862,8009
38838,2025-05-06,85,17,600,402,85.91,32,926
38839,2025-05-08,55,80,600,401,54.83,346,2437
38840,2025-05-03,37,60,601,402,107.0,132,74895
38841,2025-05-03,80,92,601,400,164.12,227,29363
38842,2025-05-20,88,31,601,403,186.58,563,22577
38843,2025-05-21,83,71,601,403,170.32,34,53802
38844,2025-05-03,97,41,600,402,62.06,202,2769
38845,2025-05-01,14,23,600,402,110.41,76,3601
38846,2025-05-29,73,8,601,401,138.82,57,28645
38847,2025-05-19,17,20,601,403,186.99,765,87934
38848,2025-05-29,66,79,600,401,101.2,432,3507
38849,2025-05-10,1,99,600,401,102.23,532,6722
38850,2025-05-05,10,69,600,403,169.92,285,2965
38851,2025-05-25,75,39,601,403,174.67,65,89553
38852,2025-05-28,57,90,601,400,69.34,654,39115
38853,2025-05-10,75,55,601,403,115.77,938,29980
38854,2025-05-20,9,66,601,403,100.73,633,24406
38855,2025-05-13,31,68,600,402,120.51,700,6430
38856,2025-05-14,15,93,601,400,127.28,976,75999
38857,2025-05-19,88,81,601,400,57.85,289,61571
38858,2025-05-17,31,80,600,402,77.36,777,1829
38859,2025-05-14,90,72,600,403,53.29,880,5379
38860,2025-05-22,86,6,600,401,95.72,179,4913
38861,2025-05-22,54,58,601,401,183.27,602,52079
38862,2025-05-09,24,52,600,401,52.84,614,4850
38863,2025-05-14,84,33,601,402,96.87,91,85855
38864,2025-05-22,54,85,601,403,118.81,699,98142
38865,2025-05-29,40,23,600,403,111.28,665,6318
38866,2025-05-22,10,40,600,401,84.5,730,4690
38867,2025-05-19,66,60,600,403,52.75,438,2989
38868,2025-05-07,80,45,600,403,59.52,160,4323
38869,2025-05-10,71,59,601,403,62.96,799,70309
38870,2025-05-01,61,25,600,400,64.71,731,2969
38871,2025-05-23,11,69,600,401,99.24,748,5577
38872,2025-05-28,54,53,601,400,111.04,261,63548
38873,2025-05-01,7,16,601,401,182.5,94,21114
38874,2025-05-17,44,52,600,402,118.63,799,5561
38875,2025-05-05,66,95,600,401,122.23,122,4795
38876,2025-05-01,66,49,600,400,122.75,626,4357
38877,2025-05-28,22,11,601,400,53.0,668,11398
38878,2025-05-16,99,31,600,403,178.99,808,3311
38879,2025-05-20,27,93,601,402,135.07,626,96306
38880,2025-05-23,36,64,601,400,184.87,518,17272
38881,2025-05-13,100,26,600,401,85.62,745,7387
38882,2025-05-13,75,3,601,402,187.96,622,91285
38883,2025-05-17,11,90,600,400,70.85,434,5515
38884,2025-05-15,42,28,600,403,163.02,689,4850
38885,2025-05-09,65,73,600,403,85.14,996,4362
38886,2025-05-04,91,16,600,400,89.1,934,4503
38887,2025-05-25,50,54,600,403,64.59,517,4295
38888,2025-05-19,38,92,601,403,63.68,536,54095
38889,2025-05-26,66,16,600,403,183.79,275,3608
38890,2025-05-08,41,40,600,402,183.06,948,4462
38891,2025-05-11,65,85,600,400,149.86,729,1272
38892,2025-05-15,72,93,600,403,156.64,676,4132
38893,2025-05-07,58,93,600,403,135.92,488,4536
38894,2025-05-28,92,94,601,403,68.03,166,35877
38895,2025-05-01,24,56,601,400,108.19,860,28251
38896,2025-05-08,37,62,600,400,114.85,455,3245
38897,2025-05-21,11,51,600,403,172.0,584,7288
38898,2025-05-27,92,95,600,402,181.07,824,6097
38899,2025-05-02,69,18,600,401,87.8,377,918
38900,2025-05-10,95,60,600,400,65.6,302,5812
38901,2025-05-06,27,81,600,403,93.72,854,1070
38902,2025-05-17,81,17,601,403,107.51,940,95013
38903,2025-05-10,4,33,600,402,127.57,495,784
38904,2025-05-16,64,84,600,401,71.17,741,2819
38905,2025-05-28,97,71,601,402,60.44,378,13698
38906,2025-05-06,26,55,601,400,139.33,980,24646
38907,2025-05-11,51,57,600,403,147.49,435,7009
38908,2025-05-22,28,88,601,401,83.12,163,70850
38909,2025-05-01,82,59,601,403,127.93,816,79832
38910,2025-05-22,45,14,601,400,103.4,645,47155
38911,2025-05-29,72,51,601,400,93.31,230,71331
38912,2025-05-10,24,57,600,403,81.73,186,6923
38913,2025-05-13,7,35,600,400,74.23,271,4802
38914,2025-05-29,9,74,600,401,74.56,152,2383
38915,2025-05-21,24,79,601,401,52.64,282,98465
38916,2025-05-17,60,19,601,403,182.51,325,21456
38917,2025-05-22,4,43,601,400,71.58,560,70546
38918,2025-05-11,13,59,601,403,167.21,167,57551
38919,2025-05-17,75,69,600,400,68.93,610,1581
38920,2025-05-29,16,23,601,403,95.81,960,8177
38921,2025-05-20,11,25,601,403,186.01,136,96180
38922,2025-05-09,3,41,601,401,179.9,889,36601
38923,2025-05-13,57,20,601,402,137.6,545,80972
38924,2025-05-07,42,77,600,400,103.64,29,2389
38925,2025-05-28,47,4,600,400,115.58,262,373
38926,2025-05-23,37,25,600,403,128.34,643,7545
38927,2025-05-10,26,9,600,400,67.97,824,4973
38928,2025-05-05,99,57,600,401,75.7,390,2324
38929,2025-05-13,74,44,601,400,146.59,798,5965
38930,2025-05-27,21,35,600,403,61.61,925,7920
38931,2025-05-20,53,37,600,400,52.71,611,4978
38932,2025-05-28,16,97,600,401,62.79,334,5574
38933,2025-05-01,59,9,600,403,187.18,946,6661
38934,2025-05-18,31,41,600,403,171.48,332,580
38935,2025-05-18,62,24,601,402,53.4,634,22237
38936,2025-05-17,30,24,601,401,138.83,792,8469
38937,2025-05-17,85,9,601,401,146.87,221,79370
38938,2025-05-05,22,72,601,403,136.91,503,84327
38939,2025-05-25,19,15,600,402,70.05,907,3238
38940,2025-05-18,50,43,601,402,140.25,810,69041
38941,2025-05-04,37,11,601,401,171.83,105,68353
38942,2025-05-04,45,57,601,401,136.98,778,59329
38943,2025-05-06,98,12,600,400,50.52,179,2131
38944,2025-05-20,5,1,601,400,111.56,879,80749
38945,2025-05-28,75,58,601,403,85.66,82,45673
38946,2025-05-19,80,4,601,400,109.18,926,65804
38947,2025-05-20,9,56,600,403,188.23,782,941
38948,2025-05-08,72,84,600,403,141.6,679,5211
38949,2025-05-16,37,86,601,400,64.1,808,17636
38950,2025-05-18,30,78,601,403,89.94,117,57603
38951,2025-05-23,11,26,600,403,105.02,510,5376
38952,2025-05-11,17,15,601,401,173.81,346,84033
38953,2025-05-05,2,27,600,400,67.67,765,3241
38954,2025-05-28,34,51,601,400,84.04,423,22176
38955,2025-05-19,51,39,601,401,93.19,943,14232
38956,2025-05-13,89,41,601,403,104.28,964,72257
38957,2025-05-15,40,32,600,400,136.67,315,4206
38958,2025-05-03,27,25,601,400,114.8,250,28818
38959,2025-05-08,35,52,601,400,160.45,625,98721
38960,2025-05-16,71,38,600,402,165.94,198,7841
38961,2025-05-03,47,42,601,400,149.16,324,29524
38962,2025-05-14,95,2,600,400,85.98,791,1019
38963,2025-05-01,13,47,601,401,101.86,459,87035
38964,2025-05-06,24,32,600,401,179.29,618,5293
38965,2025-05-05,82,95,601,401,155.92,284,41897
38966,2025-05-15,90,96,600,403,122.04,533,2661
38967,2025-05-29,85,23,601,402,164.8,471,98827
38968,2025-05-02,96,94,601,403,54.05,679,88379
38969,2025-05-13,16,12,600,400,160.59,561,8160
38970,2025-05-06,35,21,600,401,72.79,486,4232
38971,2025-05-02,65,39,601,402,154.19,497,23017
38972,2025-05-04,76,90,600,403,129.02,22,1694
38973,2025-05-23,8,42,601,402,188.74,955,56024
38974,2025-05-16,99,99,601,402,104.79,455,49100
38975,2025-05-07,7,77,601,403,175.77,990,49338
38976,2025-05-20,72,9,600,401,158.25,551,4005
38977,2025-05-03,79,76,601,403,51.53,223,5531
38978,2025-05-26,76,86,600,403,81.78,653,5047
38979,2025-05-24,88,74,601,402,126.71,270,65083
38980,2025-05-14,40,98,601,401,117.57,950,96823
38981,2025-05-16,30,97,600,403,93.13,107,3167
38982,2025-05-26,56,6,601,403,100.68,348,27456
38983,2025-05-05,97,30,601,402,177.91,666,55997
38984,2025-05-25,93,13,601,403,157.54,223,32532
38985,2025-05-09,49,90,601,402,148.93,755,35524
38986,2025-05-21,24,62,600,402,181.46,639,4426
38987,2025-05-26,100,55,600,402,106.6,452,2922
38988,2025-05-16,70,93,601,401,100.34,215,6436
38989,2025-05-11,12,17,600,401,54.89,281,6963
38990,2025-05-09,21,26,600,402,185.8,428,2064
38991,2025-05-28,90,9,601,402,177.24,680,92098
38992,2025-05-12,62,35,601,403,116.61,557,80133
38993,2025-05-10,74,28,600,401,56.87,511,936
38994,2025-05-22,6,48,601,402,145.81,71,29303
38995,2025-05-12,22,50,600,402,79.06,313,1772
38996,2025-05-29,65,25,601,402,157.95,254,93569
38997,2025-05-01,82,101,601,401,106.57,516,53483
38998,2025-05-19,32,51,601,402,73.54,883,22089
38999,2025-05-17,84,61,600,400,139.62,964,642
39000,2025-05-06,21,66,601,403,177.93,215,75949
39001,2025-05-16,99,88,600,400,79.88,398,100
39002,2025-05-13,91,30,600,403,115.79,253,1635
39003,2025-05-05,38,56,601,401,127.12,957,39590
39004,2025-05-21,32,31,600,403,141.9,546,5486
39005,2025-05-19,73,39,600,403,100.5,706,4264
39006,2025-05-07,46,40,601,401,125.59,618,29263
39007,2025-05-22,51,93,600,400,150.74,37,929
39008,2025-05-24,29,75,600,400,160.51,287,1098
39009,2025-05-19,34,15,600,400,128.1,272,3948
39010,2025-05-06,57,52,601,403,50.8,192,80670
39011,2025-05-24,66,25,601,400,121.09,810,78627
39012,2025-05-23,21,97,601,403,144.98,351,31004
39013,2025-05-17,31,17,601,400,183.88,769,78141
39014,2025-05-21,80,101,601,401,134.52,698,25133
39015,2025-05-03,33,53,600,400,112.67,347,1331
39016,2025-05-14,55,98,600,403,150.88,600,3856
39017,2025-05-23,19,18,601,400,181.93,108,85764
39018,2025-05-26,17,82,601,401,182.97,652,72952
39019,2025-05-12,70,4,601,403,85.89,818,42543
39020,2025-05-19,89,49,600,400,189.23,787,3555
39021,2025-05-16,46,101,600,401,185.32,643,657
39022,2025-05-12,97,18,601,402,108.58,465,34497
39023,2025-05-18,88,75,601,402,138.58,913,43686
39024,2025-05-04,69,38,600,402,173.9,647,4963
39025,2025-05-16,89,79,601,400,183.35,436,37167
39026,2025-05-11,54,18,601,402,96.94,921,57893
39027,2025-05-18,1,97,601,402,127.92,169,89688
39028,2025-05-18,20,10,600,400,184.25,57,2503
39029,2025-05-24,11,23,600,402,154.85,741,6208
39030,2025-05-16,58,34,600,402,132.94,759,1799
39031,2025-05-29,31,83,601,401,131.28,175,36896
39032,2025-05-23,15,98,601,401,79.36,349,92243
39033,2025-05-12,15,81,600,403,64.93,181,5693
39034,2025-05-22,76,56,601,402,72.43,578,39769
39035,2025-05-07,16,78,601,403,64.08,676,78952
39036,2025-05-26,93,85,601,401,168.43,526,41916
39037,2025-05-08,21,62,601,401,73.49,753,4012
39038,2025-05-12,6,70,600,403,79.06,849,4973
39039,2025-05-16,52,8,601,403,148.26,574,39016
39040,2025-05-16,24,74,600,402,109.67,723,279
39041,2025-05-01,5,27,601,402,149.71,332,4360
39042,2025-05-02,50,65,601,401,155.25,574,96485
39043,2025-05-28,74,62,600,402,165.27,780,2908
39044,2025-05-27,4,16,601,402,179.24,212,89373
39045,2025-05-25,36,13,600,402,84.97,995,100
39046,2025-05-19,49,3,601,402,136.76,450,83034
39047,2025-05-02,12,28,600,401,61.73,219,2752
39048,2025-05-15,81,93,601,400,124.25,895,55290
39049,2025-05-16,85,76,601,400,147.57,639,13837
39050,2025-05-20,62,79,600,401,54.68,115,784
39051,2025-05-26,38,76,601,402,143.89,478,71523
39052,2025-05-22,60,97,601,400,142.15,963,83321
39053,2025-05-19,50,77,600,400,88.06,754,1266
39054,2025-05-10,68,6,600,402,106.53,63,3777
39055,2025-05-03,27,1,600,402,75.57,958,837
39056,2025-05-12,40,100,600,403,96.34,754,5807
39057,2025-05-21,4,48,600,403,54.02,303,4396
39058,2025-05-17,41,39,600,402,100.9,624,1259
39059,2025-05-10,15,55,600,402,92.55,728,1482
39060,2025-05-23,15,72,600,402,65.09,455,4719
39061,2025-05-01,81,8,601,401,101.13,562,24218
39062,2025-05-15,32,93,601,403,89.22,499,44311
39063,2025-05-22,41,81,600,401,125.91,157,3490
39064,2025-05-18,17,66,600,401,89.99,384,2255
39065,2025-05-28,31,31,601,400,150.12,648,98646
39066,2025-05-12,51,5,600,401,141.51,161,5052
39067,2025-05-02,44,4,600,402,91.75,996,4810
39068,2025-05-21,31,42,601,402,122.51,392,42625
39069,2025-05-24,80,88,601,403,156.11,804,93165
39070,2025-05-07,44,90,600,401,147.44,99,3156
39071,2025-05-19,21,54,600,402,126.78,694,3645
39072,2025-05-11,15,11,600,400,130.42,197,3398
39073,2025-05-23,94,99,601,403,93.43,482,31459
39074,2025-05-18,32,26,600,403,86.24,611,3487
39075,2025-05-01,68,36,601,401,103.78,835,89771
39076,2025-05-07,40,28,600,402,52.65,594,2742
39077,2025-05-12,4,54,601,400,160.83,92,68164
39078,2025-05-29,52,1,601,400,144.0,756,15242
39079,2025-05-27,75,46,601,402,185.75,948,71466
39080,2025-05-06,45,64,601,402,183.25,438,55411
39081,2025-05-24,74,34,601,402,101.01,588,21854
39082,2025-05-16,25,26,600,401,119.51,611,3408
39083,2025-05-05,7,95,600,400,50.76,185,5001
39084,2025-05-14,65,16,601,402,115.15,652,46186
39085,2025-05-29,58,45,601,402,121.0,39,13625
39086,2025-05-03,48,35,601,403,80.31,475,97728
39087,2025-05-18,77,74,601,401,81.52,87,10763
39088,2025-05-23,23,43,601,401,51.34,892,92323
39089,2025-05-05,10,80,600,402,54.42,963,397
39090,2025-05-24,73,84,600,401,102.49,165,1765
39091,2025-05-24,97,17,600,402,50.47,441,1695
39092,2025-05-12,48,98,600,401,181.26,853,2917
39093,2025-05-16,99,77,601,403,87.44,788,56780
39094,2025-05-11,59,95,600,401,173.42,901,747
39095,2025-05-21,65,77,600,403,73.72,205,761
39096,2025-05-01,2,80,600,403,172.65,807,3450
39097,2025-05-14,63,7,601,401,96.99,513,56674
39098,2025-05-20,80,78,601,403,169.23,457,30218
39099,2025-05-28,26,9,601,401,69.79,713,98280
39100,2025-05-16,52,31,601,402,179.37,282,56085
39101,2025-05-24,1,49,600,403,139.5,23,6960
39102,2025-05-04,20,63,600,403,159.61,318,4626
39103,2025-05-02,45,41,600,401,136.94,14,1786
39104,2025-05-28,41,73,601,402,186.14,883,39030
39105,2025-05-08,88,17,600,400,171.54,960,4966
39106,2025-05-15,90,48,600,400,85.48,903,5033
39107,2025-05-29,18,39,601,401,110.36,527,80172
39108,2025-05-13,72,70,600,401,141.88,302,1607
39109,2025-05-07,88,101,600,402,98.43,572,171
39110,2025-05-07,80,73,600,403,102.98,470,2593
39111,2025-05-08,32,10,601,401,104.64,554,26435
39112,2025-05-20,82,54,600,400,80.18,217,3895
39113,2025-05-19,58,2,600,401,82.4,254,7444
39114,2025-05-18,98,11,601,401,89.87,873,88177
39115,2025-05-05,71,44,600,402,87.82,380,3249
39116,2025-05-04,6,85,600,403,50.95,138,7370
39117,2025-05-11,25,95,600,403,117.57,380,5072
39118,2025-05-01,83,80,601,402,145.15,885,81782
39119,2025-05-02,37,50,600,403,181.51,321,7472
39120,2025-05-16,47,78,601,400,50.51,970,2010
39121,2025-05-11,85,39,600,401,58.63,193,4999
39122,2025-05-15,18,26,600,402,104.8,732,1780
39123,2025-05-12,62,78,601,403,171.43,62,51725
39124,2025-05-06,34,64,600,402,93.62,371,6619
39125,2025-05-09,18,8,600,401,133.44,41,3512
39126,2025-05-18,31,75,600,402,175.98,451,2808
39127,2025-05-03,71,15,601,400,182.08,883,91407
39128,2025-05-18,54,48,601,403,119.75,64,99211
39129,2025-05-04,1,26,601,402,78.28,337,58029
39130,2025-05-23,59,43,601,400,62.07,996,97936
39131,2025-05-11,11,26,601,403,178.41,642,24962
39132,2025-05-09,27,81,601,403,147.08,455,41010
39133,2025-05-24,81,4,601,402,133.9,674,40234
39134,2025-05-29,85,46,601,401,100.0,829,67969
39135,2025-05-23,99,29,601,401,82.49,33,71183
39136,2025-05-11,15,23,600,400,159.65,372,4611
39137,2025-05-02,55,45,601,402,142.01,866,43139
39138,2025-05-13,31,56,601,401,101.14,442,69761
39139,2025-05-14,100,96,601,400,115.41,594,68155
39140,2025-05-02,25,23,601,403,101.78,156,9568
39141,2025-05-04,21,40,601,402,119.56,560,18495
39142,2025-05-03,70,87,600,403,90.23,365,418
39143,2025-05-11,99,72,601,403,83.65,866,67118
39144,2025-05-23,12,70,600,403,87.87,881,1920
39145,2025-05-15,41,72,601,401,129.92,786,9283
39146,2025-05-27,20,83,600,401,111.06,795,783
39147,2025-05-28,76,70,601,402,62.16,99,30502
39148,2025-05-10,80,3,600,403,186.04,345,3623
39149,2025-05-12,81,39,601,400,57.51,828,30230
39150,2025-05-20,49,77,600,403,142.37,991,1733
39151,2025-05-14,30,34,600,403,151.67,707,1993
39152,2025-05-15,36,71,600,402,189.13,434,2077
39153,2025-05-09,13,43,601,402,122.24,450,38578
39154,2025-05-04,83,42,601,402,179.13,855,28994
39155,2025-05-25,19,46,601,403,138.53,804,67783
39156,2025-05-10,60,13,601,400,160.6,333,62716
39157,2025-05-29,34,88,600,402,102.34,427,3004
39158,2025-05-12,76,94,601,403,71.59,379,14175
39159,2025-05-08,8,27,600,400,119.73,356,3840
39160,2025-05-21,32,37,601,402,110.45,183,18005
39161,2025-05-04,33,5,600,401,170.26,260,4008
39162,2025-05-25,99,98,600,400,108.61,946,3344
39163,2025-05-12,19,58,600,400,179.53,109,1717
39164,2025-05-08,11,87,601,403,183.63,111,68197
39165,2025-05-13,86,101,600,401,170.91,321,3675
39166,2025-05-28,63,11,600,402,142.95,221,3340
39167,2025-05-25,31,73,601,402,137.36,972,54274
39168,2025-05-15,23,27,601,403,55.21,562,38216
39169,2025-05-13,46,48,600,401,53.25,175,5722
39170,2025-05-12,83,13,601,403,182.72,146,43460
39171,2025-05-24,84,81,600,402,92.14,590,7527
39172,2025-05-05,58,66,600,403,106.15,62,2038
39173,2025-05-06,42,75,600,403,112.01,20,7929
39174,2025-05-29,3,51,600,402,136.89,667,1570
39175,2025-05-04,43,52,600,400,112.42,644,1562
39176,2025-05-22,43,88,600,403,61.74,763,9293
39177,2025-05-27,93,87,600,401,141.43,418,1088
39178,2025-05-17,32,20,600,402,88.97,891,3375
39179,2025-05-15,63,65,601,402,150.85,308,72745
39180,2025-05-15,89,43,601,400,84.14,745,42363
39181,2025-05-27,26,87,600,400,106.45,770,5736
39182,2025-05-10,5,49,601,401,73.92,628,76278
39183,2025-05-28,92,68,601,401,129.65,931,9960
39184,2025-05-08,8,92,600,403,108.97,635,4769
39185,2025-05-24,7,89,600,400,170.05,400,3329
39186,2025-05-01,32,78,600,401,73.52,564,4576
39187,2025-05-23,55,76,600,400,65.26,813,5055
39188,2025-05-19,62,66,600,401,66.72,356,3804
39189,2025-05-13,39,68,600,403,51.37,744,5325
39190,2025-05-09,47,19,600,400,135.63,374,4562
39191,2025-05-15,81,101,601,403,103.28,27,19957
39192,2025-05-21,60,70,601,403,148.83,441,27361
39193,2025-06-06,32,82,600,400,94.22,461,701
39194,2025-06-16,60,66,600,401,79.29,675,3484
39195,2025-06-12,32,78,601,400,63.09,45,84415
39196,2025-06-15,36,92,601,403,155.31,509,79308
39197,2025-06-29,78,70,600,400,121.23,782,9217
39198,2025-06-05,14,62,600,402,184.69,231,7652
39199,2025-06-19,86,58,600,403,127.57,446,6083
39200,2025-06-21,80,97,601,401,136.07,662,20623
39201,2025-06-09,94,11,601,403,181.87,320,96680
39202,2025-06-15,74,20,600,402,73.81,988,4083
39203,2025-06-25,47,71,600,402,65.12,843,4492
39204,2025-06-08,21,53,601,401,80.16,732,54920
39205,2025-06-24,56,73,600,401,71.0,749,3999
39206,2025-06-16,45,40,601,400,161.7,590,29120
39207,2025-06-18,59,67,600,400,156.55,741,5394
39208,2025-06-07,55,89,600,401,96.14,239,4023
39209,2025-06-01,46,33,600,400,162.87,541,5836
39210,2025-06-25,30,71,600,403,163.85,986,952
39211,2025-06-02,74,25,601,401,64.43,337,17495
39212,2025-06-06,41,33,600,402,108.2,228,3342
39213,2025-06-24,58,93,601,403,83.7,607,15201
39214,2025-06-20,19,76,600,400,151.6,108,4836
39215,2025-06-20,42,84,601,402,176.7,260,30920
39216,2025-06-15,38,16,600,401,183.31,555,397
39217,2025-06-27,7,2,600,401,125.91,84,765
39218,2025-06-02,77,96,600,400,85.72,151,3546
39219,2025-06-18,73,13,601,402,187.35,439,72678
39220,2025-06-27,80,32,600,400,179.59,87,1410
39221,2025-06-22,95,91,601,401,59.27,740,3122
39222,2025-06-06,44,50,600,401,138.88,695,6028
39223,2025-06-27,6,5,600,402,98.8,584,8504
39224,2025-06-22,63,36,600,401,176.55,301,6249
39225,2025-06-20,57,46,600,400,85.36,804,7118
39226,2025-06-06,7,85,600,401,115.69,140,6511
39227,2025-06-22,42,99,600,402,163.94,362,2824
39228,2025-06-24,80,18,601,402,132.18,95,24050
39229,2025-06-28,25,88,601,400,100.67,296,89987
39230,2025-06-16,87,25,601,402,123.17,485,8465
39231,2025-06-10,79,86,601,400,78.81,670,29485
39232,2025-06-18,17,33,600,400,122.59,422,5767
39233,2025-06-29,94,14,600,400,162.51,885,1719
39234,2025-06-16,9,93,600,400,52.3,606,4945
39235,2025-06-03,98,87,600,402,184.35,361,2262
39236,2025-06-16,58,41,600,402,63.98,946,574
39237,2025-06-13,43,32,600,403,81.14,596,2463
39238,2025-06-15,87,50,601,400,91.36,402,54284
39239,2025-06-08,65,19,601,403,116.81,348,64981
39240,2025-06-25,31,42,600,400,57.59,853,100
39241,2025-06-16,16,56,601,403,78.83,266,85281
39242,2025-06-27,20,11,600,403,113.68,852,2480
39243,2025-06-29,83,13,601,400,162.04,625,52686
39244,2025-06-15,38,20,601,400,151.8,81,40096
39245,2025-06-12,6,85,600,401,124.12,960,787
39246,2025-06-18,97,98,600,401,95.68,659,595
39247,2025-06-26,41,94,601,401,118.14,189,8209
39248,2025-06-26,92,73,600,400,173.83,318,1109
39249,2025-06-26,83,8,601,401,150.0,126,54409
39250,2025-06-27,13,9,601,400,158.08,116,89502
39251,2025-06-27,47,8,601,402,72.88,956,64419
39252,2025-06-12,62,79,601,403,84.08,195,9149
39253,2025-06-09,5,25,601,402,141.68,549,41715
39254,2025-06-13,66,85,600,401,149.29,277,7177
39255,2025-06-12,51,43,600,403,97.66,795,6559
39256,2025-06-29,81,33,600,400,112.93,634,5570
39257,2025-06-09,55,56,600,402,172.73,167,5463
39258,2025-06-14,69,13,601,402,188.04,541,1946
39259,2025-06-25,36,40,601,402,70.58,865,4404
39260,2025-06-24,68,66,601,400,65.12,748,67010
39261,2025-06-11,52,30,600,402,150.27,923,3966
39262,2025-06-29,31,97,600,403,127.24,693,1539
39263,2025-06-11,64,77,601,403,87.8,725,56103
39264,2025-06-24,51,52,600,402,114.02,516,5630
39265,2025-06-13,29,97,600,401,176.57,925,2885
39266,2025-06-13,88,87,600,400,65.8,262,697
39267,2025-06-25,27,10,600,400,69.92,971,8241
39268,2025-06-19,73,50,600,401,145.58,346,3969
39269,2025-06-18,4,53,601,401,141.59,334,51933
39270,2025-06-15,88,92,601,401,55.21,106,92076
39271,2025-06-04,40,73,600,403,96.07,742,4107
39272,2025-06-08,65,12,601,402,173.21,663,1367
39273,2025-06-24,76,90,601,403,157.55,800,78035
39274,2025-06-15,85,82,600,401,99.96,235,3966
39275,2025-06-03,42,10,600,402,171.42,194,4371
39276,2025-06-19,93,91,601,403,61.32,715,51654
39277,2025-06-02,63,27,601,400,165.7,228,62475
39278,2025-06-27,31,29,600,400,88.35,599,1839
39279,2025-06-05,29,3,600,401,57.1,751,6466
